date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:17%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:17%20GMT	https://www.12306.cn/index/images/current3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:17%20GMT	https://www.12306.cn/index/images/ticket4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:17%20GMT	https://www.12306.cn/index/images/ticket4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:18%20GMT	https://www.12306.cn/index/images/ticket4@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket4@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:18%20GMT	https://www.12306.cn/index/images/ticket4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:18%20GMT	https://www.12306.cn/index/images/ticket4@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket4@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:18%20GMT	https://www.12306.cn/index/images/ticket5.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket5.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:19%20GMT	https://www.12306.cn/index/images/ticket5.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket5.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:19%20GMT	https://www.12306.cn/index/images/ticket5@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket5@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:19%20GMT	https://www.12306.cn/index/images/ticket5.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket5.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:19%20GMT	https://www.12306.cn/index/images/ticket5@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket5@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:19%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:20%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:20%20GMT	https://www.12306.cn/index/images/ticket6@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:20%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:20%20GMT	https://www.12306.cn/index/images/ticket6@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:21%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:21%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:21%20GMT	https://www.12306.cn/index/images/ticket6@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:21%20GMT	https://www.12306.cn/index/images/ticket6.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:21%20GMT	https://www.12306.cn/index/images/ticket6@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket6@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:22%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:22%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:22%20GMT	https://www.12306.cn/index/images/current3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:22%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:22%20GMT	https://www.12306.cn/index/images/current3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:23%20GMT	https://www.12306.cn/index/images/passenger.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:23%20GMT	https://www.12306.cn/index/images/passenger.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:23%20GMT	https://www.12306.cn/index/images/passenger@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:23%20GMT	https://www.12306.cn/index/images/passenger.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:24%20GMT	https://www.12306.cn/index/images/passenger@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:24%20GMT	https://www.12306.cn/index/images/passenger2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:24%20GMT	https://www.12306.cn/index/images/passenger2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:24%20GMT	https://www.12306.cn/index/images/passenger2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:25%20GMT	https://www.12306.cn/index/images/passenger2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:25%20GMT	https://www.12306.cn/index/images/passenger2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/passenger2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:25%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:25%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:25%20GMT	https://www.12306.cn/index/images/current3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:26%20GMT	https://www.12306.cn/index/images/current3.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:26%20GMT	https://www.12306.cn/index/images/current3@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current3@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:26%20GMT	https://www.12306.cn/index/images/service2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/service2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:26%20GMT	https://www.12306.cn/index/images/service2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/service2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:27%20GMT	https://www.12306.cn/index/images/service2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/service2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:27%20GMT	https://www.12306.cn/index/images/service2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/service2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:27%20GMT	https://www.12306.cn/index/images/service2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/service2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:27%20GMT	https://www.12306.cn/index/images/change.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/change.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:27%20GMT	https://www.12306.cn/index/images/change.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/change.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:28%20GMT	https://www.12306.cn/index/images/change@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/change@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:28%20GMT	https://www.12306.cn/index/images/change.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/change.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:28%20GMT	https://www.12306.cn/index/images/change@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/change@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:28%20GMT	https://www.12306.cn/index/images/lock.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/lock.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:29%20GMT	https://www.12306.cn/index/images/lock.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/lock.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:29%20GMT	https://www.12306.cn/index/images/lock@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/lock@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:29%20GMT	https://www.12306.cn/index/images/lock.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/lock.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:29%20GMT	https://www.12306.cn/index/images/lock@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/lock@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:30%20GMT	https://www.12306.cn/index/images/current2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:30%20GMT	https://www.12306.cn/index/images/current2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:30%20GMT	https://www.12306.cn/index/images/current2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:30%20GMT	https://www.12306.cn/index/images/current2.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current2.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:30%20GMT	https://www.12306.cn/index/images/current2@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/current2@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:31%20GMT	https://www.12306.cn/index/images/arrowbg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/arrowbg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:31%20GMT	https://www.12306.cn/index/images/arrowbg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/arrowbg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:31%20GMT	https://www.12306.cn/index/images/arrowbg@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/arrowbg@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:31%20GMT	https://www.12306.cn/index/images/arrowbg.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/arrowbg.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:31%20GMT	https://www.12306.cn/index/images/arrowbg@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/arrowbg@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:32%20GMT	https://www.12306.cn/index/images/center/to4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/to4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:32%20GMT	https://www.12306.cn/index/images/center/to4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/to4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:32%20GMT	https://www.12306.cn/index/images/center/to4@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/to4@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:32%20GMT	https://www.12306.cn/index/images/center/to4.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/to4.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:33%20GMT	https://www.12306.cn/index/images/center/to4@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/center/to4@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:33%20GMT	https://www.12306.cn/index/images/l-ticket-daba.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-daba.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:33%20GMT	https://www.12306.cn/index/images/l-ticket-daba.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-daba.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:33%20GMT	https://www.12306.cn/index/images/l-ticket-daba@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-daba@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:33%20GMT	https://www.12306.cn/index/images/l-ticket-daba.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-daba.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:34%20GMT	https://www.12306.cn/index/images/l-ticket-daba@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-daba@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:34%20GMT	https://www.12306.cn/index/images/l-ticket-lundu.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-lundu.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:34%20GMT	https://www.12306.cn/index/images/l-ticket-lundu.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-lundu.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:34%20GMT	https://www.12306.cn/index/images/l-ticket-lundu@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-lundu@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:35%20GMT	https://www.12306.cn/index/images/l-ticket-lundu.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-lundu.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:35%20GMT	https://www.12306.cn/index/images/l-ticket-lundu@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/l-ticket-lundu@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.af.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.b0.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:35%20GMT	https://www.12306.cn/index/images/ticket@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/ticket.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket.b2.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:35%20GMT	https://www.12306.cn/index/images/ticket@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/ticket@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.b4.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.b5.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2001%20Dec%202025%2008:54:35%20GMT	https://www.12306.cn/index/images/buySuccess@2x.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess@2x.png	(from https://www.12306.cn/index/css/index_y_v50003.css)
16:54:34	0/-1	---M--	302	error ('')			https://www.12306.cn/index/images/buySuccess.png	D:/WinHTTrack/projects/12306_homepage/www.12306.cn/index/images/buySuccess.b7.delayed	(from https://www.12306.cn/index/css/index_y_v50003.css)
